row,date,avg_speed_ans,avg_aban_time,ACD_calls,avg_talk_time,avg_after_call,aban_calls,max_delay,flow_in,flow_out,extn_out_calls,avg_talk_time_out,dqd_calls,Avg_queue_time,perc_acd_time,perc_ans,rona,perc_in_sl,Skill
2487,4/9/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
2488,4/10/2022,,,0,,,0,0,0,0,0,,0,,100,,0,,I_R English 31
2489,4/10/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R Spanish 32
2490,4/10/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
2491,4/10/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
2492,4/10/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
2493,4/10/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
2494,4/10/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
2495,4/10/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
2496,4/10/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
2497,4/10/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
2498,4/11/2022,45.54223251,44.06666565,367,101.6403275,113.9346085,30,378,7,7,303,14.58415794,0,,50.51,90.84,7,75,I_R English 31
2499,4/11/2022,140.6666718,442,6,146.6666718,10,1,477,0,0,6,14.66666698,0,,0.6,85.71,0,14.29,I_R Spanish 32
2500,4/11/2022,14.39999962,,5,74,20,0,32,0,0,2,1,0,,0.15,100,0,0,ONI
2501,4/11/2022,113.3333359,,3,245,13.66666698,0,327,0,0,2,1,0,,0.25,100,0,0,Noise Control
2502,4/11/2022,30.66666603,,3,142.6666718,20,0,77,0,0,1,1,0,,0.15,100,0,0,PKS Washington 311
2503,4/11/2022,6.5,,4,54.5,20,0,8,0,0,4,1,0,,0.09,100,0,0,PBOT Safe
2504,4/11/2022,40,93.83333588,90,89.28888702,69.8666687,6,269,0,0,94,17.0851059,0,,4.53,93.75,0,0,BOEC NON EMERG OPT 5
2505,4/11/2022,35.68421173,114.5,76,85.48683929,101.171051,2,248,0,0,57,1.842105269,0,,4.49,97.44,0,0,PBOT Main
2506,4/11/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
2507,4/11/2022,5.199999809,,5,53.20000076,26,0,9,0,0,6,27.16666603,0,,0.1,100,0,100,PKS All Oth 160
2508,4/12/2022,18.07788086,35.22727203,321,104.0404968,51.7507782,22,253,9,8,242,14.44214916,0,,26.08,91.45,8,89.17,I_R English 31
2509,4/12/2022,15,,2,51.5,20,0,18,0,0,2,32.5,0,,0.08,100,0,100,I_R Spanish 32
2510,4/12/2022,7.75,,4,132.5,27,0,16,0,0,4,21.75,0,,0.18,100,0,0,ONI
2511,4/12/2022,8,,1,240,20,0,8,0,0,0,,0,,0.08,100,0,0,Noise Control
2512,4/12/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
2513,4/12/2022,47,,4,137.75,10.75,0,142,0,0,2,1,0,,0.17,100,0,0,PBOT Safe
2514,4/12/2022,30.43902397,,41,81.19512177,22.46341515,0,203,0,1,41,12.36585331,0,,1.24,97.62,1,0,BOEC NON EMERG OPT 5
2515,4/12/2022,21.1935482,10,62,86.25806427,27.64516068,1,232,0,0,53,3.886792421,0,,1.9,98.41,0,0,PBOT Main
2516,4/12/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
2517,4/12/2022,13.66666698,,27,85.48148346,113.7407379,0,85,0,0,24,11.91666698,0,,1.15,100,0,92.59,PKS All Oth 160
2518,4/13/2022,15.96337032,12.33333302,273,97.71794891,115.556778,12,150,12,10,240,13.26249981,0,,30.84,92.54,10,90.85,I_R English 31
2519,4/13/2022,490.3999939,35,5,94.19999695,20.20000076,1,1919,0,1,8,60.5,0,,0.35,71.43,1,14.29,I_R Spanish 32
2520,4/13/2022,16.33333397,,3,230.3333282,13.33333302,0,37,0,0,1,1,0,,0.22,100,0,0,ONI
2521,4/13/2022,12.33333302,,3,191.6666718,20,0,24,0,0,1,1,0,,0.19,100,0,0,Noise Control
2522,4/13/2022,13,,1,169,1001,0,13,0,0,0,,0,,0.35,100,0,0,PKS Washington 311
2523,4/13/2022,18.10000038,,10,60,128.3999939,0,116,0,0,5,1,0,,0.56,100,0,0,PBOT Safe
2524,4/13/2022,13.24528313,140,53,95.30188751,140.679245,1,147,0,1,46,14.13043499,0,,3.75,96.36,1,0,BOEC NON EMERG OPT 5
2525,4/13/2022,17.16981125,27,53,108.962265,31.81132126,2,127,2,2,43,2.95348835,0,,2.24,92.98,2,0,PBOT Main
2526,4/13/2022,12,,1,201,20,0,12,0,0,0,,0,,0.07,100,0,100,PBOT LEAF INFO
2527,4/13/2022,14.0666666,,15,78.06666565,80.53333282,0,77,2,2,11,1,0,,0.48,88.24,2,82.35,PKS All Oth 160
2528,4/14/2022,43.72727203,69.37036896,275,118.1709061,151.8399963,27,422,9,6,230,18.85217476,0,,44.82,89.29,6,76.95,I_R English 31
2529,4/14/2022,22.79999924,240,5,293,16,1,240,0,1,2,3.5,0,,0.74,71.43,1,57.14,I_R Spanish 32
2530,4/14/2022,53.66666794,,3,301.3333435,46,0,131,0,0,2,1,0,,0.26,100,0,0,ONI
2531,4/14/2022,36.25,,4,411.25,15,0,118,0,0,3,12.33333302,0,,0.43,100,0,0,Noise Control
2532,4/14/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
2533,4/14/2022,76,,4,95,15,0,112,0,0,3,4.666666508,0,,0.15,100,0,0,PBOT Safe
2534,4/14/2022,41.57777786,165.3333282,45,110.1777802,26.39999962,3,297,0,2,41,8.60975647,0,,1.55,90,2,0,BOEC NON EMERG OPT 5
2535,4/14/2022,43.55223846,40.25,67,115.776123,284.5820923,4,395,0,2,59,25.16949081,0,,6.3,91.78,0,0,PBOT Main
2536,4/14/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
2537,4/14/2022,6.769230843,1,13,95.69230652,9.769230843,1,21,2,2,11,7,0,,0.24,81.25,2,81.25,PKS All Oth 160
2538,4/15/2022,28.80603409,43.70588303,232,127.8060379,98.77155304,17,362,13,11,171,13.78947353,0,,51.77,89.23,11,81.92,I_R English 31
2539,4/15/2022,139.5,379,4,187.75,5.5,1,411,0,2,4,9,0,,0.32,57.14,2,0,I_R Spanish 32
2540,4/15/2022,9,,3,244.3333282,20,0,11,0,0,2,1,0,,0.21,100,0,0,ONI
2541,4/15/2022,36,,1,254,2,0,36,0,0,0,,0,,0.07,100,0,0,Noise Control
2542,4/15/2022,6,,2,120.5,112,0,8,0,0,0,,0,,0.12,100,0,0,PKS Washington 311
2543,4/15/2022,13.33333302,,6,182.5,20,0,26,0,0,2,0.5,0,,0.32,100,0,0,PBOT Safe
2544,4/15/2022,44.22499847,83,40,140.125,25.57500076,1,433,0,0,35,7.657142639,0,,1.72,97.56,0,0,BOEC NON EMERG OPT 5
2545,4/15/2022,31.62068939,136,29,82.62068939,17.6896553,1,168,1,1,23,9.043478012,0,,0.76,93.55,1,0,PBOT Main
2546,4/15/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
2547,4/15/2022,8.5,,14,88.92857361,11.78571415,0,17,0,0,11,108.9090881,0,,0.26,100,0,100,PKS All Oth 160
2548,4/16/2022,,,0,,,0,0,0,0,0,,0,,50,,0,,I_R English 31
2549,4/16/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R Spanish 32
2550,4/16/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
2551,4/16/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
2552,4/16/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
2553,4/16/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
2554,4/16/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
2555,4/16/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
2556,4/16/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
2557,4/16/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
2558,4/17/2022,,,0,,,0,0,0,0,0,,0,,50,,0,,I_R English 31
2559,4/17/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R Spanish 32
2560,4/17/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
2561,4/17/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
2562,4/17/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
2563,4/17/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
2564,4/17/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
2565,4/17/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
2566,4/17/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
2567,4/17/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
2568,4/18/2022,56.90735626,57.41666794,367,97.97275543,101.0081711,24,610,11,9,289,12.47404861,0,,38.16,91.75,9,72.25,I_R English 31
2569,4/18/2022,64,33,6,102.3333359,13.66666698,2,156,0,0,5,13.60000038,0,,0.35,75,0,25,I_R Spanish 32
2570,4/18/2022,224,4,1,202,2,2,224,0,0,1,1,0,,0.06,33.33,0,0,ONI
2571,4/18/2022,73.75,,4,220.5,132.5,0,205,0,0,2,29.5,0,,0.43,100,0,0,Noise Control
2572,4/18/2022,24.33333397,,3,177.6666718,20,0,57,0,0,1,1,0,,0.18,100,0,0,PKS Washington 311
2573,4/18/2022,44.1428566,,7,98.2857132,152.4285736,0,171,0,1,4,1,0,,0.53,87.5,1,0,PBOT Safe
2574,4/18/2022,67.30908966,109.5,55,89.83636475,62.98181915,2,583,0,1,64,9.234375,0,,2.56,94.83,1,0,BOEC NON EMERG OPT 5
2575,4/18/2022,73.15872955,41.83333206,63,88.73015594,133.8888855,6,482,0,1,50,7,0,,4.04,90,0,0,PBOT Main
2576,4/18/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
2577,4/18/2022,24.5,366,22,122.0454559,183.6363678,2,459,2,2,16,9.0625,0,,1.36,84.62,2,73.08,PKS All Oth 160
2578,4/19/2022,26.31446457,48.2857132,318,137.8647766,96.6163559,21,493,10,6,223,10.98206234,0,,41.47,92.17,6,84.93,I_R English 31
2579,4/19/2022,27.66666603,,3,339.6666565,7.666666508,0,123,0,1,2,22.5,0,,0.75,75,1,50,I_R Spanish 32
2580,4/19/2022,100.5,,4,172.75,79.5,0,384,0,0,3,2.666666746,0,,0.33,100,0,0,ONI
2581,4/19/2022,11.5,,4,450.5,358.75,0,14,0,0,1,1,0,,1.04,100,0,0,Noise Control
2582,4/19/2022,3,,1,83,0,0,3,0,0,0,,0,,0.03,100,0,0,PKS Washington 311
2583,4/19/2022,7.5,175,2,25.5,20,1,175,0,0,1,1,0,,0.03,66.67,0,0,PBOT Safe
2584,4/19/2022,19.75,89.5,36,130.0555573,57.52777863,2,312,0,3,27,12.48148155,0,,2.18,87.8,3,0,BOEC NON EMERG OPT 5
2585,4/19/2022,50.13725662,110,51,141.4705811,70.41176605,1,508,0,0,36,6.388888836,0,,3.28,98.08,0,0,PBOT Main
2586,4/19/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
2587,4/19/2022,12.5625,,16,133.375,24.1875,0,39,1,1,11,26.54545403,0,,0.48,94.12,1,82.35,PKS All Oth 160
2588,4/20/2022,96.49337769,139.75,302,139.2350922,119.956955,40,1260,13,9,193,11.80829048,0,,49.37,86.04,9,60.11,I_R English 31
2589,4/20/2022,300,,1,213,0,0,300,0,0,2,8.5,0,,0.13,100,0,0,I_R Spanish 32
2590,4/20/2022,5,,1,661,20,0,5,0,0,1,1,0,,0.29,100,0,0,ONI
2591,4/20/2022,136.3333282,,3,257.3333435,31.33333397,0,284,0,0,2,47,0,,0.37,100,0,0,Noise Control
2592,4/20/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
2593,4/20/2022,8,11,6,105.5,192.3333282,1,20,0,2,3,16.33333397,0,,0.77,66.67,2,0,PBOT Safe
2594,4/20/2022,119.5625,303.3333435,32,100.1875,33.4375,3,785,0,2,33,17.33333397,0,,1.84,86.49,2,0,BOEC NON EMERG OPT 5
2595,4/20/2022,83.2549057,170.6666718,51,106.7647095,124.4509811,6,927,0,3,37,13.94594574,0,,5.08,85,0,0,PBOT Main
2596,4/20/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
2597,4/20/2022,20.55555534,,9,144.5555573,327.555542,0,159,1,1,6,4.333333492,0,,1.01,90,1,80,PKS All Oth 160
2598,4/21/2022,40.29761887,42.33333206,252,113.5079346,166.0317535,15,347,9,8,193,12.53367901,0,,38.21,91.64,8,77.45,I_R English 31
2599,4/21/2022,64,1,1,280,20,1,64,0,0,0,,0,,0.18,50,0,0,I_R Spanish 32
2600,4/21/2022,4,,1,516,20,0,4,0,0,0,,0,,0.18,100,0,0,ONI
2601,4/21/2022,47,,3,376.3333435,460.3333435,0,121,0,0,1,1,0,,0.84,100,0,0,Noise Control
2602,4/21/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
2603,4/21/2022,46.42856979,94,7,132,102.1428604,1,206,0,0,4,3.75,0,,0.55,87.5,0,0,PBOT Safe
2604,4/21/2022,27.82051277,,39,94.35897064,164.6923065,0,208,0,1,37,7.918919086,0,,3.4,97.5,1,0,BOEC NON EMERG OPT 5
2605,4/21/2022,28.46341515,,41,136.1219482,97.73170471,0,225,2,2,48,21.8125,0,,3,95.35,2,0,PBOT Main
2606,4/21/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
2607,4/21/2022,8,,14,92.14286041,146.5714264,0,15,0,0,23,24.95652199,0,,0.75,100,0,100,PKS All Oth 160
2608,4/22/2022,46.843647,36.59999847,307,137.0749207,79.21172333,30,572,5,3,245,22.52653122,0,,46.26,90.29,3,75.29,I_R English 31
2609,4/22/2022,164.75,8,4,72.25,993.25,1,258,0,0,4,8.25,0,,2.41,80,0,0,I_R Spanish 32
2610,4/22/2022,24.5,,2,145.5,11,0,36,0,0,1,1,0,,0.09,100,0,0,ONI
2611,4/22/2022,9,,1,253,20,0,9,0,0,0,,0,,0.08,100,0,0,Noise Control
2612,4/22/2022,5,,1,46,20,0,5,0,0,0,,0,,0.02,100,0,0,PKS Washington 311
2613,4/22/2022,58.33333206,,9,181.6666718,18.22222137,0,275,0,1,8,8.75,0,,0.5,90,1,0,PBOT Safe
2614,4/22/2022,48.8571434,214.3333282,42,91.59523773,62.92856979,3,537,0,1,33,5.515151501,0,,1.82,91.3,1,0,BOEC NON EMERG OPT 5
2615,4/22/2022,59.05769348,26.75,52,145.1538391,66.4807663,4,321,2,2,39,20.61538506,0,,2.84,89.66,2,0,PBOT Main
2616,4/22/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
2617,4/22/2022,25.79166603,4,24,209.25,27.375,1,222,4,4,14,34.57143021,0,,1.01,82.76,4,72.41,PKS All Oth 160
2618,4/23/2022,,,0,,,0,0,0,0,0,,0,,50,,0,,I_R English 31
2619,4/23/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R Spanish 32
2620,4/23/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
2621,4/23/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
2622,4/23/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
2623,4/23/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
2624,4/23/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
2625,4/23/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
2626,4/23/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
2627,4/23/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
2628,4/24/2022,,,0,,,0,0,0,0,0,,0,,50,,0,,I_R English 31
2629,4/24/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R Spanish 32
2630,4/24/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
2631,4/24/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
2632,4/24/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
2633,4/24/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
2634,4/24/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
2635,4/24/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
2636,4/24/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
2637,4/24/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
2638,4/25/2022,46.88358307,52.59999847,335,126.4835815,144.5582123,25,501,12,11,246,12.30487823,0,,48.58,90.3,11,76.82,I_R English 31
2639,4/25/2022,46,,6,163.5,61,0,324,0,1,5,51,0,,0.74,85.71,1,57.14,I_R Spanish 32
2640,4/25/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
2641,4/25/2022,7.5,,2,143,20,0,8,0,0,1,72,0,,0.09,100,0,0,Noise Control
2642,4/25/2022,8,,4,186.75,461.25,0,11,0,0,2,1,0,,0.73,100,0,0,PKS Washington 311
2643,4/25/2022,47.33333206,14,6,110,346.6666565,1,192,0,0,3,1,0,,0.77,85.71,0,0,PBOT Safe
2644,4/25/2022,39.69565201,85,46,88.3478241,62.21739197,3,354,0,0,37,4.783783913,0,,1.94,93.88,0,0,BOEC NON EMERG OPT 5
2645,4/25/2022,55.14545441,109,55,105.9636383,324.9090881,2,406,1,1,43,9.651163101,0,,6.64,94.83,1,0,PBOT Main
2646,4/25/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
2647,4/25/2022,11.9285717,,28,64.2857132,17.8928566,0,60,3,3,19,13.42105293,0,,0.46,90.32,3,83.87,PKS All Oth 160
2648,4/26/2022,18.75737762,9.823529243,305,117.9639359,98.22622681,17,232,5,4,236,24.54237366,0,,51.78,93.56,4,88.96,I_R English 31
2649,4/26/2022,849,,2,72,10,0,1515,0,0,2,1.5,0,,0.09,100,0,0,I_R Spanish 32
2650,4/26/2022,24,,1,29,20,0,24,0,0,1,1,0,,0.01,100,0,0,ONI
2651,4/26/2022,11.33333302,,3,248,17,0,13,0,0,2,22,0,,0.21,100,0,0,Noise Control
2652,4/26/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
2653,4/26/2022,43.625,11,8,174.25,39.875,1,178,0,1,6,3.166666746,0,,0.46,80,1,0,PBOT Safe
2654,4/26/2022,22.08064461,7,62,86.95161438,119.2903214,1,195,0,0,86,9.511628151,0,,3.46,98.41,0,0,BOEC NON EMERG OPT 5
2655,4/26/2022,16.48387146,,62,116.7580643,104.1774216,0,180,1,1,54,9.629630089,0,,3.45,98.41,1,0,PBOT Main
2656,4/26/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
2657,4/26/2022,7.619047642,,21,90.42857361,13.66666698,0,20,1,1,14,7,0,,0.39,95.45,1,95.45,PKS All Oth 160
2658,4/27/2022,30.39254951,58.68181992,349,106.9369659,118.5186234,22,505,9,9,249,5.742971897,0,,46.62,91.84,9,82.89,I_R English 31
2659,4/27/2022,214,54.5,1,52,20,2,214,0,0,1,1,0,,0.05,33.33,0,0,I_R Spanish 32
2660,4/27/2022,10.33333302,,3,92,16.66666603,0,16,0,0,2,1,0,,0.09,100,0,0,ONI
2661,4/27/2022,107,,5,401.6000061,2713.399902,0,411,0,0,2,253,0,,4.4,100,0,0,Noise Control
2662,4/27/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
2663,4/27/2022,51,206,4,179.5,2779.75,1,206,0,0,2,1,0,,3.34,80,0,0,PBOT Safe
2664,4/27/2022,37,3,53,67.81131744,41.45283127,1,295,0,0,66,6.71212101,0,,1.64,98.15,0,0,BOEC NON EMERG OPT 5
2665,4/27/2022,29.44230843,72,52,98.05769348,65.78845978,2,369,0,0,43,7.023255825,0,,2.41,96.3,0,0,PBOT Main
2666,4/27/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
2667,4/27/2022,8.307692528,,26,98.69230652,18.65384674,0,20,1,1,16,1.8125,0,,0.54,96.3,1,96.3,PKS All Oth 160
2668,4/28/2022,18.63728905,24.5,295,122.3389816,246.9254303,18,202,9,6,244,17.11475372,0,,60.29,92.48,6,89.66,I_R English 31
2669,4/28/2022,,67.33333588,0,,,3,154,0,0,0,,0,,0,0,0,0,I_R Spanish 32
2670,4/28/2022,8.666666985,,3,133.6666718,13.33333302,0,18,0,0,1,1,0,,0.12,100,0,0,ONI
2671,4/28/2022,9.333333015,40,3,149.3333282,13.66666698,1,40,0,0,4,22.75,0,,0.13,75,0,0,Noise Control
2672,4/28/2022,94,,1,123,3,0,94,0,0,0,,0,,0.03,100,0,0,PKS Washington 311
2673,4/28/2022,12.39999962,,5,122.1999969,20,0,26,0,1,2,1,0,,0.19,83.33,1,0,PBOT Safe
2674,4/28/2022,33.12820435,62.5,39,77.46154022,80.84615326,2,155,0,2,31,5.967741966,0,,1.65,90.7,2,0,BOEC NON EMERG OPT 5
2675,4/28/2022,25.54717064,43,53,89.86792755,52.94339752,1,116,0,0,51,18.8235302,0,,1.87,98.15,0,0,PBOT Main
2676,4/28/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
2677,4/28/2022,12.80952358,,21,184.9047546,187.0476227,0,66,3,3,14,49.3571434,0,,1.31,87.5,3,83.33,PKS All Oth 160
2678,4/29/2022,35.15697861,55.38888931,344,104.0087204,176.6133728,18,337,8,7,257,16.32684898,0,,44.9,93.22,7,82.38,I_R English 31
2679,4/29/2022,189.3333282,6,3,308.6666565,15,1,383,0,1,2,0.5,0,,0.52,60,1,0,I_R Spanish 32
2680,4/29/2022,17.5,,2,150,20,0,151,1,1,1,1,0,,0.09,66.67,1,0,ONI
2681,4/29/2022,41.5,,4,308.75,20,0,123,0,0,1,1,0,,0.36,100,0,0,Noise Control
2682,4/29/2022,8,,1,63,20,0,8,0,0,1,1,0,,0.02,100,0,0,PKS Washington 311
2683,4/29/2022,29,,9,65.66666412,27,0,187,0,0,6,2.333333254,0,,0.23,100,0,0,PBOT Safe
2684,4/29/2022,33.18181992,90,55,83.65454865,149.654541,6,223,0,1,46,3.391304255,0,,3.51,88.71,1,0,BOEC NON EMERG OPT 5
2685,4/29/2022,31.79660988,52.66666794,59,126.3898315,82.76271057,3,263,0,0,51,12.68627453,0,,3.38,95.16,0,0,PBOT Main
2686,4/29/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
2687,4/29/2022,10,,20,124.5500031,36.65000153,0,45,3,3,14,11.85714245,0,,0.6,86.96,3,82.61,PKS All Oth 160
2688,4/30/2022,,,0,,,0,0,0,0,0,,0,,100,,0,,I_R English 31
2689,4/30/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R Spanish 32
2690,4/30/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
2691,4/30/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
2692,4/30/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
2693,4/30/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
2694,4/30/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
2695,4/30/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
2696,4/30/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
2697,4/30/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
2698,5/1/2022,,,0,,,0,0,0,0,0,,0,,100,,0,,I_R English 31
2699,5/1/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R Spanish 32
2700,5/1/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
2701,5/1/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
2702,5/1/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
2703,5/1/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
2704,5/1/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
2705,5/1/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
2706,5/1/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
2707,5/1/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
2708,5/2/2022,28.14477158,13.57894707,373,116.431633,126.6595154,19,383,10,9,292,12.02739716,0,,42.19,93.02,9,86.03,I_R English 31
2709,5/2/2022,122.5555573,114,9,129.222229,20.11111069,1,546,0,0,6,31.33333397,0,,0.69,90,0,40,I_R Spanish 32
2710,5/2/2022,15.33333302,,3,66.66666412,20,0,21,0,0,3,1,0,,0.08,100,0,0,ONI
2711,5/2/2022,265,,1,161,20,0,265,0,0,0,,0,,0.06,100,0,0,Noise Control
2712,5/2/2022,10.25,,4,101,16,0,23,0,0,3,4.666666508,0,,0.15,100,0,0,PKS Washington 311
2713,5/2/2022,12,22.5,5,98.59999847,849,2,38,0,0,4,1,0,,1.55,71.43,0,0,PBOT Safe
2714,5/2/2022,21.40740776,162,54,125.8333359,17.25926018,2,302,0,1,47,7.042553425,0,,2.52,94.74,1,0,BOEC NON EMERG OPT 5
2715,5/2/2022,24.17142868,53,70,108.6285706,64.31428528,2,346,2,2,61,1.245901585,0,,3.96,94.59,2,0,PBOT Main
2716,5/2/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
2717,5/2/2022,15.2903223,23,31,89.29032135,19,1,141,2,2,21,2.857142925,0,,0.8,91.18,2,85.29,PKS All Oth 160
2718,5/3/2022,66.01384735,51.96969604,361,140.3351746,184.0830994,33,439,17,11,265,12.46415138,0,,43.59,89.14,11,66.42,I_R English 31
2719,5/3/2022,57.66666794,32,3,90.33333588,6.666666508,1,93,0,0,3,108,0,,0.14,75,0,25,I_R Spanish 32
2720,5/3/2022,57.57143021,,7,133.2857208,40.7142868,0,333,0,0,5,1,0,,0.32,100,0,0,ONI
2721,5/3/2022,13,,2,289,292,0,20,0,0,1,1,0,,0.31,100,0,0,Noise Control
2722,5/3/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
2723,5/3/2022,34.8571434,167,7,110.5714264,12.4285717,1,184,0,2,5,2.799999952,0,,0.23,70,2,0,PBOT Safe
2724,5/3/2022,53.9272728,118.5555573,55,116.5454559,268.4363709,9,240,0,4,50,27.73999977,0,,5.56,80.88,4,0,BOEC NON EMERG OPT 5
2725,5/3/2022,63.0370369,95.83333588,81,139.6666718,135.4320984,6,334,2,2,52,7.884615421,0,,5.86,91.01,2,0,PBOT Main
2726,5/3/2022,12,,1,159,20,0,12,0,0,0,,0,,0.05,100,0,100,PBOT LEAF INFO
2727,5/3/2022,13,,16,112.5,17.3125,0,64,1,2,6,9.833333015,0,,0.35,88.89,2,83.33,PKS All Oth 160
